001,2,2.66
002,1,15.40
002,2,12.99
002,3,19.20
002,1,3.89
004,2,48.47
001,1,3.46
004,2,26.77
003,2,158.41
001,2,1.11
003,3,213.01
004,3,13.71
001,1,1.25
003,1,197.70
001,1,3.78
002,3,27.94
003,1,98.31
001,2,2.42
001,2,1.29
002,1,17.24
003,3,131.82
002,3,21.53
001,2,3.05
001,2,1.11
003,1,205.24
003,1,127.49
001,1,2.13
003,3,220.33
003,1,20.56
004,1,67.50
001,2,2.58
001,1,1.24
004,3,64.05
001,1,1.47
003,2,133.48
002,1,11.63
003,2,165.93
002,3,9.63
001,3,1.52
004,1,65.20
003,1,52.37
004,3,13.15
004,3,66.26
002,2,8.64
002,2,29.17
003,2,146.02
002,3,5.77
002,1,10.57
002,2,29.88
002,3,28.12
002,2,3.78
001,1,1.80
002,3,2.70
003,2,246.49
003,2,194.79
003,1,202.83
001,1,1.18
003,3,151.97
002,3,8.41
001,2,0.69
004,1,36.70
004,3,46.20
002,2,15.70
002,1,7.31
001,2,3.90
001,2,4.77
002,3,20.76
002,1,3.74
004,3,35.90
003,2,228.84
004,2,54.37
004,3,24.48
001,3,0.82
004,1,60.92
002,3,17.00
001,3,2.13
001,1,1.68
004,2,54.20
003,2,55.91
003,3,236.38
002,2,25.22
004,1,50.91
001,1,3.96
002,2,13.51
004,1,15.84
002,2,4.41
003,3,171.52
002,3,22.50
001,1,3.62
003,1,141.61
004,3,55.32
002,2,17.35
001,1,4.59
002,1,26.31
002,3,3.32
003,2,191.09
004,2,44.71
001,1,4.81
001,3,3.90
001,2,2.65
004,3,56.38
004,1,18.29
004,2,30.75
001,3,3.13
002,3,9.70
002,1,7.07
001,3,1.95
002,1,20.63
003,2,236.71
001,1,2.27
002,1,20.78
002,2,22.95
003,1,38.32
003,2,104.38
004,1,53.22
001,2,2.52
001,3,4.34
003,3,115.21
002,3,7.75
001,1,2.99
001,2,3.71
003,2,162.00
003,2,141.98
003,1,163.30
004,3,51.33
004,2,56.41
002,3,10.04
002,1,5.20
004,3,55.69
002,3,29.97
004,1,25.83
002,1,19.89
003,2,205.49
003,2,137.50
003,1,43.29
003,2,110.97
001,1,1.22
003,3,130.88
004,1,45.94
004,1,44.75
003,2,204.00
004,3,7.91
003,3,189.84
003,3,144.50
002,3,21.15
003,1,248.51
003,1,97.32
004,3,38.76
002,3,18.91
002,3,5.16
003,3,221.70
001,2,2.25
004,1,28.27
003,1,141.91
002,1,12.40
001,1,4.59
004,3,5.91
004,3,14.24
003,2,191.64
003,2,50.35
001,3,3.48
002,1,22.25
004,2,50.33
001,1,1.77
001,3,4.29
001,2,2.50
001,1,2.75
003,1,154.49
003,3,229.93
003,1,62.16
003,3,92.52
004,3,11.89
002,1,9.57
001,3,2.94
001,1,2.86
003,2,49.93
003,3,74.70
001,2,3.19
003,3,122.38
002,1,15.11
001,1,2.11
001,2,2.15
004,3,27.24
003,1,186.95
001,2,2.97
001,3,2.51
004,2,48.45
004,2,19.24
002,1,26.09
003,2,110.01
003,2,124.69
001,1,2.54
003,2,126.60
002,2,23.47
002,3,4.77
001,2,2.92
001,2,2.81
004,3,30.97
002,3,6.35
004,2,8.56
002,3,18.50
004,3,55.08
002,1,20.51
001,3,4.68
004,1,42.49
004,2,40.10
004,1,24.17
004,1,42.89
004,2,36.18
001,1,1.33
002,3,27.28
001,1,3.41
004,3,23.10
004,1,17.57
003,2,152.75
003,2,188.12
003,1,155.73
004,1,59.29
001,2,4.54
001,1,3.61
003,1,222.53
001,1,2.34
004,3,24.82
004,2,28.91
002,3,6.75
002,1,17.50
003,2,52.98
002,1,2.20
001,1,3.69
004,3,32.47
002,1,5.73
004,2,61.94
004,3,15.90
004,3,57.19
004,2,18.86
004,3,4.78
004,3,19.57
003,2,238.19
003,1,250.58
004,3,28.07
004,3,9.46
003,2,139.96
001,1,2.53
001,3,3.28
003,3,28.64
003,3,202.69
004,2,37.37
004,3,51.63
004,2,66.26
003,2,56.16
003,3,204.25
003,1,166.90
002,3,3.33
003,3,165.71
003,2,35.77
001,2,1.49
003,2,221.71
001,3,0.84
002,3,22.66
004,2,56.41
003,3,72.63
002,3,26.12
003,1,247.97
002,2,23.05
004,2,19.65
004,3,45.42
002,3,22.53
003,1,170.01
001,1,1.10
004,2,23.74
002,2,21.10
004,2,21.24
004,1,22.93
004,2,48.06
001,1,4.61
003,2,162.39
003,2,80.82
001,2,3.38
004,2,54.17
002,3,20.77
002,3,11.36
002,2,17.28
001,1,0.37
001,3,0.80
004,2,18.45
003,2,62.29
001,3,0.74
002,3,19.82
001,1,4.33
002,2,20.34
002,1,21.44
003,2,127.97
001,3,2.44
003,2,181.99
003,2,54.83
001,2,3.96
004,2,25.76
001,2,4.79
003,1,121.64
004,1,43.66
002,3,15.71
002,3,23.49
002,3,19.97
004,3,21.01
001,1,0.64
003,2,20.49
004,1,46.41
001,1,3.43
003,1,183.87
004,3,4.54
004,2,32.43
001,3,1.37
004,3,57.06
004,1,40.89
003,2,179.50
004,1,45.08
001,2,2.82
003,1,217.71
003,3,64.70
001,2,3.41
003,3,109.54
001,3,3.54
004,1,61.40
004,3,16.52
001,1,0.43
002,2,12.81
003,2,144.03
004,1,6.69
001,2,4.01
001,2,0.87
004,3,60.43
002,3,18.17
001,1,3.76
004,3,5.53
001,1,3.60
002,1,6.72
001,2,4.16
001,2,3.18
001,1,0.85
002,1,24.50
004,2,56.64
004,2,12.09
002,2,25.40
002,1,18.56
003,1,44.94
002,2,6.60
003,3,55.56
002,3,3.02
001,3,3.18
002,1,26.61
001,1,0.35
001,3,3.37
003,2,182.30
004,3,12.48
002,3,9.50
004,2,19.73
002,3,21.33
002,3,15.93
001,3,4.19
003,2,116.42
002,1,5.18
001,3,2.01
002,2,23.54
002,2,3.37
001,1,3.52
004,2,15.67
001,1,3.34
003,1,120.23
003,3,209.07
004,1,11.04
001,3,1.14
001,2,2.73
001,1,3.69
003,2,63.65
003,1,202.80
003,1,39.50
004,1,28.52
002,1,15.12
004,1,61.74
002,1,27.97
004,1,29.28
002,2,22.12
003,2,64.48
002,1,21.34
001,2,0.95
004,2,31.28
003,1,228.56
002,3,28.67
002,3,29.16
002,1,13.45
004,1,42.46
004,2,5.24
004,3,60.58
002,2,14.09
002,3,28.49
001,2,4.91
001,2,3.75
001,2,2.80
004,3,57.27
004,2,19.81
001,3,3.74
002,1,11.96
002,3,29.97
001,2,3.45
002,3,14.79
001,2,2.49
002,3,13.28
003,3,127.33
001,3,0.64
003,3,23.83
004,2,49.32
002,3,4.15
003,3,239.55
003,1,42.60
003,2,164.46
003,2,58.02
001,3,3.64
002,1,29.47
002,3,5.07
004,3,64.88
002,3,23.27
003,2,231.32
004,2,7.81
003,2,124.48
001,2,3.64
003,2,164.90
001,1,4.49
004,1,9.47
002,2,28.83
001,1,1.08
001,3,1.01
002,1,16.52
001,2,2.27
002,2,11.63
004,3,45.88
003,1,31.08
002,3,20.01
004,3,26.41
003,2,158.28
004,2,23.91
002,2,6.71
003,1,132.12
003,1,51.56
003,2,245.30
002,3,16.93
002,1,25.48
002,1,8.57
001,2,3.01
004,2,28.14
002,3,21.76
003,2,51.47
004,3,67.22
003,1,236.72
004,2,53.87
004,2,14.37
003,3,185.16
004,2,66.84
002,3,22.37
004,2,48.75
004,1,13.29
001,2,0.43
002,2,11.93
003,1,161.83
002,3,16.68
003,1,21.39
004,3,47.62
001,3,2.16
004,2,43.20
001,3,2.00
002,3,25.89
003,2,105.40
003,2,100.25
004,3,9.95
004,3,68.32
004,2,14.86
004,3,62.12
002,3,18.69
002,1,10.40
003,1,239.77
004,1,4.73
003,2,57.93
004,3,40.93
002,1,7.11
004,2,40.02
001,2,4.22
003,2,150.11
004,1,6.03
001,1,1.54
004,1,46.47
003,2,59.00
002,1,5.23
003,2,254.44
001,3,3.81
004,3,32.43
003,3,180.48
001,2,2.71
001,2,1.08
001,1,1.81
002,2,6.47
003,2,116.59
003,1,85.50
001,3,1.22
002,1,18.72
002,3,10.95
003,3,207.81
003,3,183.37
003,1,144.15
003,1,19.08
003,2,202.76
004,2,63.70
002,1,8.00
002,1,24.24
001,2,2.47
001,1,4.15
001,2,1.94
003,1,211.92
003,1,186.23
001,3,4.13
002,1,25.97
002,3,8.25
002,1,5.54
001,2,3.55
001,1,0.40
004,2,7.04
001,1,4.03
001,2,0.87
003,1,31.87
001,1,3.98
002,3,27.22
002,3,11.76
001,1,4.28
003,3,99.40
002,3,23.84
002,3,17.91
001,3,3.89
002,3,7.26
003,1,232.22
001,3,0.78
002,3,25.82
004,2,49.33
002,2,20.82
001,1,4.23
004,2,18.12
002,2,5.05
003,1,127.72
002,2,23.31
003,3,189.16
001,2,2.63
004,2,33.77
003,3,250.09
004,1,40.03
003,2,61.26
001,2,4.71
003,1,19.05
004,3,11.08
004,3,46.78
001,1,0.98
004,3,42.39
001,3,4.65
002,1,12.10
002,2,7.51
004,1,19.32
004,3,36.49
003,3,242.18
003,2,175.86
004,2,37.29
002,2,4.91
003,2,135.24
002,1,4.68
001,1,2.65
001,1,2.11
003,1,88.59
001,1,3.41
004,2,17.32
004,2,36.86
003,3,147.07
001,2,4.44
001,2,2.42
004,2,33.95
001,1,2.92
003,3,55.35
004,1,24.45
004,2,53.58
004,3,40.02
004,2,40.57
002,3,3.44
003,2,157.73
004,3,47.93
003,2,30.72
001,1,4.24
003,3,156.03
003,2,39.33
003,2,114.77
001,3,1.46
002,3,10.65
001,3,0.62
003,1,96.95
001,3,1.84
004,3,59.99
004,2,5.62
004,3,5.73
003,2,152.77
003,3,39.42
004,1,48.86
002,2,15.85
003,1,163.43
003,2,64.37
001,3,1.32
003,1,87.29
004,1,44.58
001,3,4.27
001,3,1.89
001,3,4.07
004,2,17.83
001,3,4.17
003,2,175.09
003,1,115.35
003,3,139.58
002,1,19.53
002,3,15.92
004,2,64.75
004,3,51.17
001,3,1.25
004,1,19.80
003,2,114.37
001,3,1.27
004,2,57.43
002,2,21.19
002,2,8.58
002,1,2.65
003,2,132.39
004,2,46.03
001,1,1.06
002,1,9.14
003,3,148.05
001,3,2.59
001,1,4.34
001,2,3.13
001,2,4.52
001,2,4.73
002,1,5.02
001,3,3.43
003,2,228.12
002,3,5.31
003,2,215.59
004,3,52.29
004,1,13.61
002,1,29.15
004,2,20.70
001,2,2.81
001,2,2.87
004,3,20.19
003,1,103.04
003,2,21.04
001,3,3.42
001,3,4.61
002,2,17.42
003,3,245.84
003,3,45.26
002,2,12.80
004,2,23.71
002,2,7.79
002,2,19.63
004,1,21.98
001,2,2.52
004,2,50.57
001,1,3.59
001,2,2.29
003,2,182.71
001,3,3.32
004,3,13.08
004,1,44.83
003,3,35.71
002,1,16.40
002,3,21.16
003,2,130.71
002,2,6.75
003,2,63.63
004,2,16.03
004,3,18.78
001,3,3.35
002,1,29.27
002,2,21.60
002,1,13.15
004,3,21.08
001,2,1.11
001,1,3.68
004,2,57.66
004,1,18.78
002,1,28.48
003,2,194.99
004,1,32.12
002,3,7.94
003,3,178.39
004,1,30.65
002,1,10.04
003,1,164.11
002,2,18.27
004,1,4.97
002,2,29.28
004,3,17.99
004,3,31.60
003,1,38.84
001,1,1.87
002,2,27.42
001,1,1.50
004,2,67.35
003,1,248.14
001,3,1.15
002,3,15.74
003,2,47.62
003,3,143.19
002,2,5.16
001,1,2.65
003,3,102.46
004,2,62.53
003,3,214.93
003,3,91.05
002,2,22.60
004,1,40.14
004,1,16.49
001,1,1.17
004,2,14.85
004,2,11.78
004,1,32.78
004,2,36.10
002,1,11.71
002,2,6.96
002,3,16.18
003,3,229.64
002,3,29.94
001,3,3.91
002,2,27.76
002,2,20.91
003,1,84.16
001,2,2.06
001,2,1.03
001,2,4.21
004,2,44.83
003,3,173.79
003,1,173.35
004,2,65.41
002,1,26.15
003,2,207.39
001,3,4.77
004,1,30.03
002,1,29.02
004,1,5.62
002,1,12.80
004,2,46.04
002,1,10.27
004,3,56.31
003,3,160.72
003,3,39.04
003,3,63.92
004,2,35.03
004,1,53.09
003,3,60.68
004,1,6.91
003,2,178.21
002,2,16.70
001,2,2.51
001,2,1.72
002,3,27.27
002,3,13.90
001,3,0.67
001,3,0.82
004,2,10.39
003,2,77.11
001,3,0.39
004,1,55.01
004,1,9.67
003,2,156.81
004,3,33.32
003,2,247.82
002,1,7.08
003,3,41.49
001,1,2.16
001,1,3.39
004,3,30.43
004,2,44.19
003,3,177.57
004,2,9.95
002,1,7.24
001,3,4.86
001,1,2.57
002,3,8.68
002,1,10.34
004,1,34.87
001,1,1.09
002,3,21.64
004,2,5.57
004,3,19.95
003,3,214.90
004,1,25.83
001,3,4.29
004,2,59.04
003,1,132.90
004,3,42.42
004,1,50.37
001,2,3.01
001,2,4.50
004,2,11.84
003,2,183.26
001,1,1.66
002,2,11.55
002,3,8.05
003,3,220.66
004,1,61.26
004,2,58.03
003,2,207.78
002,3,7.70
001,3,2.58
002,1,6.27
004,1,55.48
004,2,19.44
001,1,1.99
003,2,178.32
002,3,2.77
001,2,2.33
002,1,17.68
004,2,68.39
003,1,200.67
003,1,220.65
001,3,0.55
004,2,66.39
001,1,3.98
001,3,0.51
001,1,3.27
002,2,6.29
003,3,121.87
004,3,60.45
002,3,12.11
002,1,25.74
004,2,53.91
001,1,4.23
004,2,22.80
002,1,9.36
004,2,44.90
002,1,23.06
004,1,13.20
004,2,63.51
004,3,55.55
003,1,122.12
001,3,4.09
001,1,1.90
004,1,32.30
004,1,46.88
002,3,3.50
003,2,112.39
003,3,194.10
003,1,214.31
002,3,13.24
002,3,19.44
004,3,26.57
004,1,61.12
001,1,2.83
004,3,50.67
002,3,29.77
003,1,38.25
003,3,97.69
002,1,2.66
003,1,215.57
003,3,117.37
001,3,0.59
003,2,166.35
003,1,27.43
001,2,1.71
001,2,1.90
002,3,29.69
002,2,10.29
002,3,12.50
002,1,11.10
002,2,14.65
002,3,13.85
004,1,10.25
004,1,35.02
004,1,28.12
004,3,40.35
004,2,41.99
004,2,48.74
004,3,67.08
002,1,16.10
004,3,33.82
001,3,1.31
004,1,52.45
003,1,160.26
004,1,12.10
003,1,141.36
001,2,1.74
003,2,86.49
001,1,0.98
004,1,64.72
003,2,67.69
004,1,12.19
003,1,224.73
004,2,41.26
004,2,54.70
004,3,58.07
002,1,16.07
004,2,47.34
002,3,11.02
004,2,19.32
004,2,39.19
004,3,22.19
001,1,3.63
003,3,170.70
001,1,4.79
001,3,2.76
004,3,62.15
001,3,4.70
002,1,9.61
002,1,25.21
004,1,56.35
003,2,157.21
004,1,26.23
002,2,2.55
003,2,77.66
001,1,2.85
003,1,59.79
001,1,1.75
004,3,15.21
003,1,22.50
001,2,2.14
003,1,114.99
003,2,106.04
001,1,1.26
002,2,16.18
004,1,21.67
003,2,148.63
001,2,0.45
002,1,9.45
001,1,3.89
002,2,17.86
004,1,58.88
002,1,12.37
002,1,16.99
004,3,33.44
001,2,4.82
003,3,249.10
001,1,4.69
004,2,42.86
004,2,58.64
002,3,25.52
003,1,54.70
001,2,0.73
001,1,3.71
003,2,66.55
003,3,242.71
003,3,124.55
002,3,29.52
003,1,126.25
003,1,235.18
002,3,27.81
004,1,62.44
002,2,17.51
004,2,39.01
001,3,0.46
004,3,12.26
004,3,27.39
002,3,29.54
001,2,2.05
002,2,2.14
001,2,3.50
003,1,37.56
003,3,69.02
004,2,6.67
004,3,49.90
002,1,7.39
004,1,60.41
004,1,39.89
002,1,18.42
001,1,1.53
002,3,22.38
003,1,219.27
001,3,3.49
003,3,150.31
004,1,64.79
001,2,2.34
004,2,12.15
004,2,27.61
001,3,1.37
003,2,143.67
003,1,109.96
003,1,227.05
001,3,1.37
004,1,63.45
002,1,11.13
001,3,3.24
001,2,2.34
001,3,4.05
003,2,75.26
004,1,66.14
001,2,2.75
002,1,23.69
004,1,44.63
001,1,4.88
001,2,1.78
001,1,0.60
004,1,23.74
004,1,10.87
001,3,0.56
004,2,10.48
004,1,60.07
001,2,2.11
004,3,44.24
003,3,240.83
001,2,2.74
002,1,4.76
001,3,4.01
002,3,5.42
003,2,116.95
004,1,19.98
001,1,0.91
004,3,66.20
003,2,155.96
002,1,15.08
003,2,104.44
001,3,3.06
002,1,8.55
001,2,1.92
002,3,27.43
001,2,1.20
004,3,48.92
004,3,48.96
003,3,87.84
003,1,41.13
001,2,1.34
001,3,1.36
002,2,19.42
002,2,22.54
003,3,106.14
004,1,57.58
001,2,0.36
003,1,149.01
002,2,14.26
003,1,249.88
002,1,9.87
002,2,22.09
003,3,74.97
002,1,6.83
003,1,21.02
002,2,20.29
001,2,4.70
003,2,73.58
003,3,57.08
004,3,8.52
002,1,24.23
002,3,12.51
003,2,159.77
002,1,23.34
002,3,10.15
002,2,8.83
003,1,220.19
004,1,51.21
004,3,43.96
002,3,12.79
003,2,140.42
002,2,21.91
004,3,65.95
004,2,41.79
001,1,1.34
002,2,26.15
004,1,24.04
004,3,14.44
003,2,148.02
002,1,10.17
003,1,156.03
004,3,44.36
004,2,34.46
004,2,56.19
003,2,107.68
002,2,8.45
001,2,4.54
003,3,138.96
001,2,4.66
001,1,0.65
001,3,1.25
002,3,11.13
003,3,211.57
003,1,185.21
002,3,22.68
003,1,200.66
003,2,203.79
004,2,57.31
001,2,3.38
002,2,8.28
002,2,8.45
004,3,56.83
003,1,91.07
002,2,23.53
004,1,32.59
001,2,0.96
002,2,28.41
001,2,4.11
003,2,70.06
004,3,52.84
003,2,156.75
001,1,1.03
003,3,167.03
004,2,17.47
004,1,38.77
002,2,4.93
004,3,62.01
001,1,0.80
002,1,25.12
004,1,16.34
001,2,1.64
002,2,20.43
001,2,0.58
001,1,1.84
004,2,14.43
001,1,2.83
004,3,8.74
002,1,26.36
003,2,212.13
004,1,43.24
003,3,64.66
004,2,17.31
002,2,3.67
004,3,56.39
003,3,226.84
004,2,41.46
001,2,3.34
004,2,49.47
003,2,163.00
002,2,8.88
004,2,29.11
002,3,17.87
004,3,65.30
002,1,9.57
003,3,235.73
002,2,13.44
001,2,0.67
001,3,3.91
003,2,124.13
003,1,137.35
004,1,9.02
004,2,26.47
004,1,29.89
001,2,0.85
002,2,20.73
004,2,34.06
001,3,3.39
004,1,34.67
003,1,56.90
001,3,0.78
003,1,144.20
004,1,9.30
001,3,1.59
004,2,15.78
001,3,2.81
004,3,7.38
001,2,3.55
004,1,42.88
001,2,3.91
002,2,27.43
002,1,2.33
001,1,1.89
002,3,20.69
002,1,24.29
002,3,6.57
004,3,11.25
003,2,150.78
002,3,7.70
004,2,12.09
002,1,11.90
002,1,13.19
003,1,109.32
004,1,8.56
003,3,165.61
001,1,4.46
004,2,53.81
004,1,50.26
002,2,28.85
003,3,182.97
002,2,6.81
003,3,131.61
003,1,161.92
004,2,37.26
002,3,18.40
001,1,0.41
001,2,1.42
004,1,44.27
001,1,2.07
003,1,52.36
002,3,2.94
004,3,60.89
002,2,10.81
001,3,4.02
004,3,56.72
001,1,4.28
003,2,74.08
001,3,4.95
002,3,26.42
003,1,122.07
001,1,4.39
001,1,0.56
002,1,5.41
002,3,17.31
002,1,16.15
004,3,34.43
002,3,7.43
004,1,43.38
003,2,154.22
002,2,26.13
004,1,65.64
003,2,106.57
004,2,31.56
004,1,57.16
004,1,53.44
004,1,53.25
003,3,144.81
002,2,12.58
003,2,83.91
004,1,25.79
004,1,14.28
002,1,2.24
003,2,113.00
004,2,66.90
003,2,133.39
001,2,4.46
001,2,4.68
002,1,23.33
003,3,99.58
004,3,48.71
001,3,2.12
004,3,20.22
004,1,63.73
003,3,185.43
001,3,3.43
002,2,18.90
002,2,8.83
002,1,5.16
001,3,3.65
004,2,49.84
001,3,4.58
004,1,57.82
003,3,88.46
004,3,24.16
004,3,60.38
001,3,3.00
003,1,80.50
002,3,13.07
003,1,252.69
004,1,10.55
004,3,31.19
003,3,119.33
002,2,7.12
002,1,15.56
001,2,2.97
002,1,7.53
002,1,9.17
004,2,44.73
001,3,1.09
003,1,106.57
003,1,98.04
002,2,15.52
001,1,0.60
001,3,3.04
001,1,1.30
001,2,3.14
003,2,129.47
003,3,118.98
003,3,229.46
003,1,241.65
004,2,43.70
003,2,209.34
001,2,4.39
004,3,58.18
002,1,18.80
003,3,196.19
002,2,14.59
004,3,30.95
002,1,29.61
003,1,167.98
001,3,1.84
004,1,43.44
004,3,43.81
001,2,2.32
004,3,59.58
001,3,2.12
002,3,5.90
001,1,2.65
001,2,4.21
004,1,62.12
001,2,3.42
002,1,7.83
001,1,2.35
001,1,4.67
003,2,199.76
002,3,9.12
004,3,12.24
002,3,19.69
004,1,55.61
003,1,239.44
001,3,1.92
004,3,45.72
004,1,18.72
001,2,0.72
001,2,3.78
002,3,28.37
003,1,220.63
004,3,51.83
003,1,157.49
002,2,29.43
003,2,207.24
002,3,20.54
002,1,12.99
004,2,13.63
003,1,135.85
004,1,43.09
002,3,20.59
001,3,1.81
001,2,4.99
004,3,57.75
004,2,49.72
004,1,67.58
003,1,214.52
002,3,28.16
002,3,22.57
002,2,22.33
003,3,234.79
002,1,17.29
003,2,178.56
003,2,109.77
003,2,182.99
002,3,25.96
004,1,12.74
001,3,1.74
002,3,5.74
004,2,62.17
002,1,24.50
002,3,20.19
003,3,221.30
001,3,3.99
002,2,28.60
004,3,58.59
001,1,1.98
004,1,65.26
001,3,3.36
004,1,44.74
004,1,6.49
002,2,15.62
002,3,22.83
001,2,4.37
004,2,45.09
004,2,5.05
001,1,0.88
002,1,18.38
004,2,49.05
001,3,1.16
004,3,49.63
003,3,46.02
003,1,187.16
002,2,24.74
001,2,2.92
004,1,37.77
001,1,4.84
001,1,4.35
002,1,17.48
003,1,25.37
002,3,6.41
003,1,36.28
001,3,1.71
002,2,29.36
001,1,1.72
003,3,144.07
002,3,15.67
003,3,234.40
003,3,145.06
002,3,4.66
001,1,0.48
002,2,25.95
002,1,18.81
002,3,11.97
002,3,19.38
001,3,1.51
004,3,62.59
004,2,9.67
003,3,117.99
002,3,7.61
003,3,183.09
002,3,12.34
002,2,24.98
003,2,106.86
002,1,9.47
001,3,2.88
001,2,3.31
003,2,202.58
002,1,9.57
001,2,4.90
002,2,28.64
001,1,2.78
003,3,212.96
004,1,38.42
003,3,80.99
001,1,1.11
004,1,26.56
004,2,42.50
003,1,180.66
002,3,5.43
004,3,51.73
001,3,3.31
003,3,202.45
004,3,33.83
004,2,55.80
003,2,244.44
002,2,19.75
001,2,2.22
003,1,168.19
001,3,1.44
001,1,3.01
001,3,1.65
004,1,66.36
004,3,37.11
002,2,15.88
001,2,0.38
002,3,2.08
004,3,38.76
003,1,254.41
001,3,2.42
002,3,28.04
002,1,3.99
002,3,11.81
001,2,2.64
002,2,29.15
003,3,75.88
001,2,1.71
003,2,67.08
004,1,63.84
001,2,4.50
004,1,27.25
004,2,23.54
001,1,1.95
002,2,11.85
001,2,2.62
001,3,2.72
002,2,5.36
004,1,14.34
003,1,128.87
003,2,103.40
002,3,24.70
001,2,3.39
004,1,13.32
004,1,27.47
002,1,7.21
001,1,2.16
003,1,54.43
002,2,28.87
003,1,116.97
004,3,50.37
003,2,136.34
004,1,11.38
001,1,0.90
003,3,19.26
002,1,20.95
003,2,250.15
001,2,2.56
003,2,35.80
004,1,44.14
002,1,9.78
001,2,4.97
002,3,24.95
002,2,21.74
001,3,3.74
002,1,29.79
002,1,5.26
004,1,21.96
002,1,13.86
002,1,26.18
004,2,38.16
002,1,11.33
004,1,37.19
001,2,0.83
003,2,242.13
004,1,24.93
001,1,0.50
001,3,3.80
002,2,15.15
001,2,1.18
004,2,25.86
001,1,3.45
002,2,12.02
003,3,202.76
003,1,171.93
002,3,12.68
001,1,3.26
001,1,3.06
002,1,21.69
001,1,4.73
003,2,189.94
002,3,22.15
001,1,1.21
003,3,249.83
003,2,167.04
001,2,0.63
004,3,64.37
001,1,3.12
002,2,3.15
001,3,1.20
004,2,48.46
001,1,2.36
004,3,54.57
004,3,21.81
002,1,6.38
002,3,21.47
004,3,49.95
003,2,220.42
003,3,80.38
001,1,1.36
002,2,2.97
002,2,27.95
003,1,170.05
002,1,16.91
001,3,1.94
003,2,35.95
003,3,48.03
003,2,252.27
001,2,1.34
003,1,77.38
001,3,3.39
001,3,3.81
004,3,20.90
002,2,8.08
003,1,155.48
004,1,33.07
004,2,13.87
004,1,36.29
004,1,56.91
002,1,17.90
002,3,9.81
003,1,228.28
004,3,43.50
001,1,0.65
002,2,27.44
004,1,51.02
002,3,22.98
001,3,0.78
004,1,11.40
001,3,4.69
002,1,23.53
003,1,241.08
001,1,4.80
001,3,3.76
003,3,36.36
002,2,23.24
004,1,24.13
004,1,20.03
003,3,146.35
001,1,0.79
003,1,138.66
004,1,4.38
002,1,8.25
004,1,27.09
003,1,237.02
004,3,61.33
001,2,1.11
001,1,0.79
003,2,34.28
003,1,102.44
001,1,3.15
002,2,16.79
002,3,13.84
003,3,212.05
003,1,81.00
004,3,28.11
003,3,207.52
001,1,3.96
002,2,6.03
004,3,55.70
004,1,11.60
004,3,22.26
001,2,4.98
002,2,11.79
004,2,35.34
004,3,55.48
003,1,208.35
002,2,13.65
004,3,38.73
002,2,4.23
004,3,41.57
002,3,4.33
003,1,64.74
001,2,2.93
002,1,3.55
003,2,219.53
002,2,14.82
004,1,17.89
002,1,22.88
001,3,3.61
004,3,6.00
004,2,7.79
001,3,3.04
004,3,60.45
001,1,2.02
001,1,0.67
004,1,53.67
004,3,13.34
003,2,114.68
003,2,203.38
001,2,0.83
001,3,0.46
002,3,6.38
004,2,48.15
004,3,50.19
003,3,136.34
002,2,28.07
003,1,141.05
002,3,7.83
001,1,2.15
001,3,2.51
003,3,169.92
004,1,7.83
003,3,117.72
003,1,41.02
003,3,202.75
003,1,73.43
002,3,4.87
002,3,2.18
003,1,148.29
001,1,1.57
001,3,4.94
004,1,7.40
001,2,0.35
003,2,245.91
002,2,23.02
003,1,184.49
001,2,2.22
001,3,4.10
002,1,18.39
004,2,42.12
001,2,1.07
004,1,61.40
001,3,1.40
002,3,20.27
002,3,16.40
003,2,204.32
003,2,102.40
004,1,61.75
004,1,17.77
001,1,2.97
004,1,56.20
002,2,17.26
001,2,0.75
003,1,239.99
002,1,9.75
003,2,37.39
002,3,23.59
003,2,250.64
004,3,63.91
001,3,2.60
003,2,112.14
002,2,12.19
003,2,36.01
004,3,33.33
001,3,4.89
001,3,4.02
001,1,4.31
003,2,53.93
004,1,18.69
004,3,10.33
004,2,45.74
004,1,9.84
001,2,3.91
002,2,11.12
003,2,254.95
004,1,49.60
004,1,22.26
001,3,1.04
004,1,45.59
003,3,23.50
004,1,64.70
003,2,250.66
002,1,7.82
001,3,2.29
003,3,58.22
002,1,9.58
001,2,4.41
004,2,38.15
003,1,215.16
001,2,1.92
003,1,63.62
004,2,34.97
002,3,14.16
004,1,40.48
002,1,22.20
002,2,20.55
003,1,52.08
004,1,36.51
003,1,205.92
004,2,37.88
001,2,4.73
002,3,14.51
001,1,1.34
002,2,21.46
002,3,12.49
003,1,244.38
001,2,4.13
001,2,4.52
001,3,2.65
004,2,30.77
003,3,118.11
003,1,238.14
004,2,28.37
002,3,14.13
003,3,181.11
004,3,22.57
001,1,4.09
001,1,3.36
004,1,36.32
001,3,2.39
001,3,1.67
004,1,18.68
004,3,28.88
002,2,28.61
003,2,115.01
004,1,64.91
002,3,9.85
003,2,217.07
004,3,19.88
004,1,5.30
002,2,25.52
003,2,56.85
004,1,40.15
004,1,44.05
004,1,55.99
004,1,64.89
004,3,15.50
003,3,53.98
002,1,21.84
002,3,5.20
004,3,63.42
002,2,7.61
001,1,2.36
002,1,19.26
001,3,2.11
002,2,19.72
003,1,73.48
002,2,7.33
002,3,23.81
004,2,46.82
003,1,240.21
001,3,4.93
001,1,2.46
001,1,0.98
003,1,38.24
004,2,63.17
002,2,4.71
001,2,0.66
